F,FoS,Sy,d
24060,1,290,12
24060,1,275,12
24060,2,415,16
24060,2,360,16
24060,2,215,20
24060,2,290,16
24060,2,275,16
24060,3,415,16
24060,3,360,16
24060,3,215,25
24060,3,290,20
24060,3,275,20
24070,1,415,10
24070,1,360,10
24070,1,215,12
24070,1,290,12
24070,1,275,12
24070,2,415,16
24070,2,360,16
24070,2,215,20
24070,2,290,16
24070,2,275,16
24070,3,415,16
24070,3,360,16
24070,3,215,25
24070,3,290,20
24070,3,275,20
24080,1,415,10
24080,1,360,10
24080,1,215,12
24080,1,290,12
24080,1,275,12
24080,2,415,16
24080,2,360,16
24080,2,215,20
24080,2,290,16
24080,2,275,16
24080,3,415,16
24080,3,360,16
24080,3,215,25
24080,3,290,20
24080,3,275,20
24090,1,415,10
24090,1,360,10
24090,1,215,12
24090,1,290,12
24090,1,275,12
24090,2,415,16
24090,2,360,16
24090,2,215,20
24090,2,290,16
24090,2,275,16
24090,3,415,16
24090,3,360,16
24090,3,215,25
24090,3,290,20
24090,3,275,20
24100,1,415,10
24100,1,360,10
24100,1,215,12
24100,1,290,12
24100,1,275,12
24100,2,415,16
24100,2,360,16
24100,2,215,20
24100,2,290,16
24100,2,275,16
24100,3,415,16
24100,3,360,16
24100,3,215,25
24100,3,290,20
24100,3,275,20
24110,1,415,10
24110,1,360,10
24110,1,215,12
24110,1,290,12
24110,1,275,12
24110,2,415,16
24110,2,360,16
24110,2,215,20
24110,2,290,16
24110,2,275,16
24110,3,415,16
24110,3,360,16
24110,3,215,25
24110,3,290,20
24110,3,275,20
24120,1,415,10
24120,1,360,10
24120,1,215,12
24120,1,290,12
24120,1,275,12
24120,2,415,16
24120,2,360,16
24120,2,215,20
24120,2,290,16
24120,2,275,16
24120,3,415,16
24120,3,360,16
24120,3,215,25
24120,3,290,20
24120,3,275,20
24130,1,415,10
24130,1,360,10
24130,1,215,12
24130,1,290,12
24130,1,275,12
24130,2,415,16
24130,2,360,16
24130,2,215,20
24130,2,290,16
24130,2,275,16
24130,3,415,16
24130,3,360,20
24130,3,215,25
24130,3,290,20
24130,3,275,20
24140,1,415,10
24140,1,360,10
24140,1,215,12
24140,1,290,12
24140,1,275,12
24140,2,415,16
24140,2,360,16
24140,2,215,20
24140,2,290,16
24140,2,275,16
24140,3,415,16
24140,3,360,20
24140,3,215,25
24140,3,290,20
24140,3,275,20
24150,1,415,10
24150,1,360,10
24150,1,215,12
24150,1,290,12
24150,1,275,12
24150,2,415,16
24150,2,360,16
24150,2,215,20
24150,2,290,16
24150,2,275,16
24150,3,415,16
24150,3,360,20
24150,3,215,25
24150,3,290,20
24150,3,275,20
24160,1,415,10
24160,1,360,10
24160,1,215,12
24160,1,290,12
24160,1,275,12
24160,2,415,16
24160,2,360,16
24160,2,215,20
24160,2,290,16
24160,2,275,16
24160,3,415,16
24160,3,360,20
24160,3,215,25
24160,3,290,20
24160,3,275,20
24170,1,415,10
24170,1,360,10
24170,1,215,12
24170,1,290,12
24170,1,275,12
24170,2,415,16
24170,2,360,16
24170,2,215,20
24170,2,290,16
24170,2,275,16
24170,3,415,16
24170,3,360,20
24170,3,215,25
24170,3,290,20
24170,3,275,20
24180,1,415,10
24180,1,360,10
24180,1,215,12
24180,1,290,12
24180,1,275,12
24180,2,415,16
24180,2,360,16
24180,2,215,20
24180,2,290,16
24180,2,275,16
24180,3,415,16
24180,3,360,20
24180,3,215,25
24180,3,290,20
24180,3,275,20
24190,1,415,10
24190,1,360,10
24190,1,215,12
24190,1,290,12
24190,1,275,12
24190,2,415,16
24190,2,360,16
24190,2,215,20
24190,2,290,16
24190,2,275,16
24190,3,415,16
24190,3,360,20
24190,3,215,25
24190,3,290,20
24190,3,275,20
24200,1,415,10
24200,1,360,10
24200,1,215,12
24200,1,290,12
24200,1,275,12
24200,2,415,16
24200,2,360,16
24200,2,215,20
24200,2,290,16
24200,2,275,16
24200,3,415,16
24200,3,360,20
24200,3,215,25
24200,3,290,20
24200,3,275,20
24210,1,415,10
24210,1,360,10
24210,1,215,12
24210,1,290,12
24210,1,275,12
24210,2,415,16
24210,2,360,16
24210,2,215,20
24210,2,290,16
24210,2,275,16
24210,3,415,16
24210,3,360,20
24210,3,215,25
24210,3,290,20
24210,3,275,20
24220,1,415,10
24220,1,360,10
24220,1,215,12
24220,1,290,12
24220,1,275,12
24220,2,415,16
24220,2,360,16
24220,2,215,20
24220,2,290,16
24220,2,275,16
24220,3,415,16
24220,3,360,20
24220,3,215,25
24220,3,290,20
24220,3,275,20
24230,1,415,10
24230,1,360,10
24230,1,215,12
24230,1,290,12
24230,1,275,12
24230,2,415,16
24230,2,360,16
24230,2,215,20
24230,2,290,16
24230,2,275,16
24230,3,415,16
24230,3,360,20
24230,3,215,25
24230,3,290,20
24230,3,275,20
24240,1,415,10
24240,1,360,10
24240,1,215,12
24240,1,290,12
24240,1,275,12
24240,2,415,16
24240,2,360,16
24240,2,215,20
24240,2,290,16
24240,2,275,16
24240,3,415,16
24240,3,360,20
24240,3,215,25
24240,3,290,20
24240,3,275,20
24250,1,415,10
24250,1,360,10
24250,1,215,12
24250,1,290,12
24250,1,275,12
24250,2,415,16
24250,2,360,16
24250,2,215,20
24250,2,290,16
24250,2,275,16
24250,3,415,16
24250,3,360,20
24250,3,215,25
24250,3,290,20
24250,3,275,20
24260,1,415,10
24260,1,360,10
24260,1,215,12
24260,1,290,12
24260,1,275,12
24260,2,415,16
24260,2,360,16
24260,2,215,20
24260,2,290,16
24260,2,275,16
24260,3,415,16
24260,3,360,20
24260,3,215,25
24260,3,290,20
24260,3,275,20
24270,1,415,10
24270,1,360,10
24270,1,215,12
24270,1,290,12
24270,1,275,12
24270,2,415,16
24270,2,360,16
24270,2,215,20
24270,2,290,16
24270,2,275,16
24270,3,415,16
24270,3,360,20
24270,3,215,25
24270,3,290,20
24270,3,275,20
24280,1,415,10
24280,1,360,10
24280,1,215,12
24280,1,290,12
24280,1,275,12
24280,2,415,16
24280,2,360,16
24280,2,215,20
24280,2,290,16
24280,2,275,16
24280,3,415,16
24280,3,360,20
24280,3,215,25
24280,3,290,20
24280,3,275,20
24290,1,415,10
24290,1,360,10
24290,1,215,12
24290,1,290,12
24290,1,275,12
24290,2,415,16
24290,2,360,16
24290,2,215,20
24290,2,290,16
24290,2,275,16
24290,3,415,16
24290,3,360,20
24290,3,215,25
24290,3,290,20
24290,3,275,20
24300,1,415,10
24300,1,360,10
24300,1,215,12
24300,1,290,12
24300,1,275,12
24300,2,415,16
24300,2,360,16
24300,2,215,20
24300,2,290,16
24300,2,275,16
24300,3,415,16
24300,3,360,20
24300,3,215,25
24300,3,290,20
24300,3,275,20
24310,1,415,10
24310,1,360,10
24310,1,215,12
24310,1,290,12
24310,1,275,12
24310,2,415,16
24310,2,360,16
24310,2,215,20
24310,2,290,16
24310,2,275,16
24310,3,415,16
24310,3,360,20
24310,3,215,25
24310,3,290,20
24310,3,275,20
24320,1,415,10
24320,1,360,10
24320,1,215,16
24320,1,290,12
24320,1,275,12
24320,2,415,16
24320,2,360,16
24320,2,215,20
24320,2,290,16
24320,2,275,16
24320,3,415,16
24320,3,360,20
24320,3,215,25
24320,3,290,20
24320,3,275,20
24330,1,415,10
24330,1,360,10
24330,1,215,16
24330,1,290,12
24330,1,275,12
24330,2,415,16
24330,2,360,16
24330,2,215,20
24330,2,290,16
24330,2,275,16
24330,3,415,16
24330,3,360,20
24330,3,215,25
24330,3,290,20
24330,3,275,20
24340,1,415,10
24340,1,360,10
24340,1,215,16
24340,1,290,12
24340,1,275,12
24340,2,415,16
24340,2,360,16
24340,2,215,20
24340,2,290,16
24340,2,275,16
24340,3,415,16
24340,3,360,20
24340,3,215,25
24340,3,290,20
24340,3,275,20
24350,1,415,10
24350,1,360,10
24350,1,215,16
24350,1,290,12
24350,1,275,12
24350,2,415,16
24350,2,360,16
24350,2,215,20
24350,2,290,16
24350,2,275,16
24350,3,415,16
24350,3,360,20
24350,3,215,25
24350,3,290,20
24350,3,275,20
24360,1,415,10
24360,1,360,10
24360,1,215,16
24360,1,290,12
24360,1,275,12
24360,2,415,16
24360,2,360,16
24360,2,215,20
24360,2,290,16
24360,2,275,16
24360,3,415,16
24360,3,360,20
24360,3,215,25
24360,3,290,20
24360,3,275,20
24370,1,415,10
24370,1,360,10
24370,1,215,16
24370,1,290,12
24370,1,275,12
24370,2,415,16
24370,2,360,16
24370,2,215,20
24370,2,290,16
24370,2,275,16
24370,3,415,16
24370,3,360,20
24370,3,215,25
24370,3,290,20
24370,3,275,20
24380,1,415,10
24380,1,360,10
24380,1,215,16
24380,1,290,12
24380,1,275,12
24380,2,415,16
24380,2,360,16
24380,2,215,20
24380,2,290,16
24380,2,275,16
24380,3,415,16
24380,3,360,20
24380,3,215,25
24380,3,290,20
24380,3,275,20
24390,1,415,10
24390,1,360,10
24390,1,215,16
24390,1,290,12
24390,1,275,12
24390,2,415,16
24390,2,360,16
24390,2,215,20
24390,2,290,16
24390,2,275,16
24390,3,415,16
24390,3,360,20
24390,3,215,25
24390,3,290,20
24390,3,275,20
24400,1,415,10
24400,1,360,10
24400,1,215,16
24400,1,290,12
24400,1,275,12
24400,2,415,16
24400,2,360,16
24400,2,215,20
24400,2,290,16
24400,2,275,16
24400,3,415,16
24400,3,360,20
24400,3,215,25
24400,3,290,20
24400,3,275,20
24410,1,415,10
24410,1,360,10
24410,1,215,16
24410,1,290,12
24410,1,275,12
24410,2,415,16
24410,2,360,16
24410,2,215,20
24410,2,290,16
24410,2,275,16
24410,3,415,16
24410,3,360,20
24410,3,215,25
24410,3,290,20
24410,3,275,20
24420,1,415,10
24420,1,360,10
24420,1,215,16
24420,1,290,12
24420,1,275,12
24420,2,415,16
24420,2,360,16
24420,2,215,20
24420,2,290,16
24420,2,275,16
24420,3,415,16
24420,3,360,20
24420,3,215,25
24420,3,290,20
24420,3,275,20
24430,1,415,10
24430,1,360,10
24430,1,215,16
24430,1,290,12
24430,1,275,12
24430,2,415,16
24430,2,360,16
24430,2,215,20
24430,2,290,16
24430,2,275,16
24430,3,415,16
24430,3,360,20
24430,3,215,25
24430,3,290,20
24430,3,275,20
24440,1,415,10
24440,1,360,10
24440,1,215,16
24440,1,290,12
24440,1,275,12
24440,2,415,16
24440,2,360,16
24440,2,215,20
24440,2,290,16
24440,2,275,16
24440,3,415,16
24440,3,360,20
24440,3,215,25
24440,3,290,20
24440,3,275,20
24450,1,415,10
24450,1,360,10
24450,1,215,16
24450,1,290,12
24450,1,275,12
24450,2,415,16
24450,2,360,16
24450,2,215,20
24450,2,290,16
24450,2,275,16
24450,3,415,16
24450,3,360,20
24450,3,215,25
24450,3,290,20
24450,3,275,20
24460,1,415,10
24460,1,360,10
24460,1,215,16
24460,1,290,12
24460,1,275,12
24460,2,415,16
24460,2,360,16
24460,2,215,20
24460,2,290,16
24460,2,275,16
24460,3,415,16
24460,3,360,20
24460,3,215,25
24460,3,290,20
24460,3,275,20
24470,1,415,10
24470,1,360,10
24470,1,215,16
24470,1,290,12
24470,1,275,12
24470,2,415,16
24470,2,360,16
24470,2,215,20
24470,2,290,16
24470,2,275,16
24470,3,415,16
24470,3,360,20
24470,3,215,25
24470,3,290,20
24470,3,275,20
24480,1,415,10
24480,1,360,10
24480,1,215,16
24480,1,290,12
24480,1,275,12
24480,2,415,16
24480,2,360,16
24480,2,215,20
24480,2,290,16
24480,2,275,16
24480,3,415,16
24480,3,360,20
24480,3,215,25
24480,3,290,20
24480,3,275,20
24490,1,415,10
24490,1,360,10
24490,1,215,16
24490,1,290,12
24490,1,275,12
24490,2,415,16
24490,2,360,16
24490,2,215,20
24490,2,290,16
24490,2,275,16
24490,3,415,16
24490,3,360,20
24490,3,215,25
24490,3,290,20
24490,3,275,20
24500,1,415,10
24500,1,360,10
24500,1,215,16
24500,1,290,12
24500,1,275,12
24500,2,415,16
24500,2,360,16
24500,2,215,20
24500,2,290,16
24500,2,275,16
24500,3,415,16
24500,3,360,20
24500,3,215,25
24500,3,290,20
24500,3,275,20
24510,1,415,10
24510,1,360,10
24510,1,215,16
24510,1,290,12
24510,1,275,12
24510,2,415,16
24510,2,360,16
24510,2,215,20
24510,2,290,16
24510,2,275,16
24510,3,415,16
24510,3,360,20
24510,3,215,25
24510,3,290,20
24510,3,275,20
24520,1,415,10
24520,1,360,10
24520,1,215,16
24520,1,290,12
24520,1,275,12
24520,2,415,16
24520,2,360,16
24520,2,215,20
24520,2,290,16
24520,2,275,16
24520,3,415,16
24520,3,360,20
24520,3,215,25
24520,3,290,20
24520,3,275,20
24530,1,415,10
24530,1,360,10
24530,1,215,16
24530,1,290,12
24530,1,275,12
24530,2,415,16
24530,2,360,16
24530,2,215,20
24530,2,290,16
24530,2,275,16
24530,3,415,16
24530,3,360,20
24530,3,215,25
24530,3,290,20
24530,3,275,20
24540,1,415,10
24540,1,360,10
24540,1,215,16
24540,1,290,12
24540,1,275,12
24540,2,415,16
24540,2,360,16
24540,2,215,20
24540,2,290,16
24540,2,275,16
24540,3,415,16
24540,3,360,20
24540,3,215,25
24540,3,290,20
24540,3,275,20
24550,1,415,10
24550,1,360,10
24550,1,215,16
24550,1,290,12
24550,1,275,12
24550,2,415,16
24550,2,360,16
24550,2,215,20
24550,2,290,16
24550,2,275,16
24550,3,415,16
24550,3,360,20
24550,3,215,25
24550,3,290,20
24550,3,275,20
24560,1,415,10
24560,1,360,10
24560,1,215,16
24560,1,290,12
24560,1,275,12
24560,2,415,16
24560,2,360,16
24560,2,215,20
24560,2,290,16
24560,2,275,16
24560,3,415,16
24560,3,360,20
24560,3,215,25
24560,3,290,20
24560,3,275,20
24570,1,415,10
24570,1,360,10
24570,1,215,16
24570,1,290,12
24570,1,275,12
24570,2,415,16
24570,2,360,16
24570,2,215,20
24570,2,290,16
24570,2,275,16
24570,3,415,16
24570,3,360,20
24570,3,215,25
24570,3,290,20
24570,3,275,20
24580,1,415,10
24580,1,360,10
24580,1,215,16
24580,1,290,12
24580,1,275,12
24580,2,415,16
24580,2,360,16
24580,2,215,20
24580,2,290,16
24580,2,275,16
24580,3,415,16
24580,3,360,20
24580,3,215,25
24580,3,290,20
24580,3,275,20
24590,1,415,10
24590,1,360,10
24590,1,215,16
24590,1,290,12
24590,1,275,12
24590,2,415,16
24590,2,360,16
24590,2,215,20
24590,2,290,16
24590,2,275,16
24590,3,415,16
24590,3,360,20
24590,3,215,25
24590,3,290,20
24590,3,275,20
24600,1,415,10
24600,1,360,10
24600,1,215,16
24600,1,290,12
24600,1,275,12
24600,2,415,16
24600,2,360,16
24600,2,215,20
24600,2,290,16
24600,2,275,16
24600,3,415,16
24600,3,360,20
24600,3,215,25
24600,3,290,20
24600,3,275,20
24610,1,415,10
24610,1,360,10
24610,1,215,16
24610,1,290,12
24610,1,275,12
24610,2,415,16
24610,2,360,16
24610,2,215,20
24610,2,290,16
24610,2,275,16
24610,3,415,16
24610,3,360,20
24610,3,215,25
24610,3,290,20
24610,3,275,20
24620,1,415,10
24620,1,360,10
24620,1,215,16
24620,1,290,12
24620,1,275,12
24620,2,415,16
24620,2,360,16
24620,2,215,20
24620,2,290,16
24620,2,275,16
24620,3,415,16
24620,3,360,20
24620,3,215,25
24620,3,290,20
24620,3,275,20
24630,1,415,10
24630,1,360,10
24630,1,215,16
24630,1,290,12
24630,1,275,12
24630,2,415,16
24630,2,360,16
24630,2,215,20
24630,2,290,16
24630,2,275,16
24630,3,415,16
24630,3,360,20
24630,3,215,25
24630,3,290,20
24630,3,275,20
24640,1,415,10
24640,1,360,10
24640,1,215,16
24640,1,290,12
24640,1,275,12
24640,2,415,16
24640,2,360,16
24640,2,215,20
24640,2,290,16
24640,2,275,16
24640,3,415,16
24640,3,360,20
24640,3,215,25
24640,3,290,20
24640,3,275,20
24650,1,415,10
24650,1,360,10
24650,1,215,16
24650,1,290,12
24650,1,275,12
24650,2,415,16
24650,2,360,16
24650,2,215,20
24650,2,290,16
24650,2,275,16
24650,3,415,16
24650,3,360,20
24650,3,215,25
24650,3,290,20
24650,3,275,20
24660,1,415,10
24660,1,360,10
24660,1,215,16
24660,1,290,12
24660,1,275,12
24660,2,415,16
24660,2,360,16
24660,2,215,20
24660,2,290,16
24660,2,275,16
24660,3,415,16
24660,3,360,20
24660,3,215,25
24660,3,290,20
24660,3,275,20
24670,1,415,10
24670,1,360,10
24670,1,215,16
24670,1,290,12
24670,1,275,12
24670,2,415,16
24670,2,360,16
24670,2,215,20
24670,2,290,16
24670,2,275,16
24670,3,415,16
24670,3,360,20
24670,3,215,25
24670,3,290,20
24670,3,275,20
24680,1,415,10
24680,1,360,10
24680,1,215,16
24680,1,290,12
24680,1,275,12
24680,2,415,16
24680,2,360,16
24680,2,215,20
24680,2,290,16
24680,2,275,16
24680,3,415,16
24680,3,360,20
24680,3,215,25
24680,3,290,20
24680,3,275,20
24690,1,415,10
24690,1,360,10
24690,1,215,16
24690,1,290,12
24690,1,275,12
24690,2,415,16
24690,2,360,16
24690,2,215,20
24690,2,290,16
24690,2,275,16
24690,3,415,16
24690,3,360,20
24690,3,215,25
24690,3,290,20
24690,3,275,20
24700,1,415,10
24700,1,360,10
24700,1,215,16
24700,1,290,12
24700,1,275,12
24700,2,415,16
24700,2,360,16
24700,2,215,20
24700,2,290,16
24700,2,275,16
24700,3,415,16
24700,3,360,20
24700,3,215,25
24700,3,290,20
24700,3,275,20
24710,1,415,10
24710,1,360,10
24710,1,215,16
24710,1,290,12
24710,1,275,12
24710,2,415,16
24710,2,360,16
24710,2,215,20
24710,2,290,16
24710,2,275,16
24710,3,415,16
24710,3,360,20
24710,3,215,25
24710,3,290,20
24710,3,275,20
24720,1,415,10
24720,1,360,10
24720,1,215,16
24720,1,290,12
24720,1,275,12
24720,2,415,16
24720,2,360,16
24720,2,215,20
24720,2,290,16
24720,2,275,16
24720,3,415,16
24720,3,360,20
24720,3,215,25
24720,3,290,20
24720,3,275,20
24730,1,415,10
24730,1,360,10
24730,1,215,16
24730,1,290,12
24730,1,275,12
24730,2,415,16
24730,2,360,16
24730,2,215,20
24730,2,290,16
24730,2,275,16
24730,3,415,16
24730,3,360,20
24730,3,215,25
24730,3,290,20
24730,3,275,20
24740,1,415,10
24740,1,360,10
24740,1,215,16
24740,1,290,12
24740,1,275,12
24740,2,415,16
24740,2,360,16
24740,2,215,20
24740,2,290,16
24740,2,275,16
24740,3,415,16
24740,3,360,20
24740,3,215,25
24740,3,290,20
24740,3,275,20
24750,1,415,10
24750,1,360,10
24750,1,215,16
24750,1,290,12
24750,1,275,12
24750,2,415,16
24750,2,360,16
24750,2,215,20
24750,2,290,16
24750,2,275,16
24750,3,415,16
24750,3,360,20
24750,3,215,25
24750,3,290,20
24750,3,275,20
24760,1,415,10
24760,1,360,10
24760,1,215,16
24760,1,290,12
24760,1,275,12
24760,2,415,16
24760,2,360,16
24760,2,215,20
24760,2,290,16
24760,2,275,16
24760,3,415,16
24760,3,360,20
24760,3,215,25
24760,3,290,20
24760,3,275,20
24770,1,415,10
24770,1,360,10
24770,1,215,16
24770,1,290,12
24770,1,275,12
24770,2,415,16
24770,2,360,16
24770,2,215,20
24770,2,290,16
24770,2,275,16
24770,3,415,16
24770,3,360,20
24770,3,215,25
24770,3,290,20
24770,3,275,20
24780,1,415,10
24780,1,360,10
24780,1,215,16
24780,1,290,12
24780,1,275,12
24780,2,415,16
24780,2,360,16
24780,2,215,20
24780,2,290,16
24780,2,275,16
24780,3,415,16
24780,3,360,20
24780,3,215,25
24780,3,290,20
24780,3,275,20
24790,1,415,10
24790,1,360,10
24790,1,215,16
24790,1,290,12
24790,1,275,12
24790,2,415,16
24790,2,360,16
24790,2,215,20
24790,2,290,16
24790,2,275,16
24790,3,415,16
24790,3,360,20
24790,3,215,25
24790,3,290,20
24790,3,275,20
24800,1,415,10
24800,1,360,10
24800,1,215,16
24800,1,290,12
24800,1,275,12
24800,2,415,16
24800,2,360,16
24800,2,215,20
24800,2,290,16
24800,2,275,16
24800,3,415,16
24800,3,360,20
24800,3,215,25
24800,3,290,20
24800,3,275,20
24810,1,415,10
24810,1,360,10
24810,1,215,16
24810,1,290,12
24810,1,275,12
24810,2,415,16
24810,2,360,16
24810,2,215,20
24810,2,290,16
24810,2,275,16
24810,3,415,16
24810,3,360,20
24810,3,215,25
24810,3,290,20
24810,3,275,20
24820,1,415,10
24820,1,360,10
24820,1,215,16
24820,1,290,12
24820,1,275,12
24820,2,415,16
24820,2,360,16
24820,2,215,20
24820,2,290,16
24820,2,275,16
24820,3,415,16
24820,3,360,20
24820,3,215,25
24820,3,290,20
24820,3,275,20
24830,1,415,10
24830,1,360,10
24830,1,215,16
24830,1,290,12
24830,1,275,12
24830,2,415,16
24830,2,360,16
24830,2,215,20
24830,2,290,16
24830,2,275,16
24830,3,415,16
24830,3,360,20
24830,3,215,25
24830,3,290,20
24830,3,275,20
24840,1,415,10
24840,1,360,10
24840,1,215,16
24840,1,290,12
24840,1,275,12
24840,2,415,16
24840,2,360,16
24840,2,215,20
24840,2,290,16
24840,2,275,16
24840,3,415,16
24840,3,360,20
24840,3,215,25
24840,3,290,20
24840,3,275,20
24850,1,415,10
24850,1,360,10
24850,1,215,16
24850,1,290,12
24850,1,275,12
24850,2,415,16
24850,2,360,16
24850,2,215,20
24850,2,290,16
24850,2,275,16
24850,3,415,16
24850,3,360,20
24850,3,215,25
24850,3,290,20
24850,3,275,20
24860,1,415,10
24860,1,360,10
24860,1,215,16
24860,1,290,12
24860,1,275,12
24860,2,415,16
24860,2,360,16
24860,2,215,20
24860,2,290,16
24860,2,275,16
24860,3,415,16
24860,3,360,20
24860,3,215,25
24860,3,290,20
24860,3,275,20
24870,1,415,10
24870,1,360,10
24870,1,215,16
24870,1,290,12
24870,1,275,12
24870,2,415,16
24870,2,360,16
24870,2,215,20
24870,2,290,16
24870,2,275,16
24870,3,415,16
24870,3,360,20
24870,3,215,25
24870,3,290,20
24870,3,275,20
24880,1,415,10
24880,1,360,10
24880,1,215,16
24880,1,290,12
24880,1,275,12
24880,2,415,16
24880,2,360,16
24880,2,215,20
24880,2,290,16
24880,2,275,16
24880,3,415,16
24880,3,360,20
24880,3,215,25
24880,3,290,20
24880,3,275,20
24890,1,415,10
24890,1,360,10
24890,1,215,16
24890,1,290,12
24890,1,275,12
24890,2,415,16
24890,2,360,16
24890,2,215,20
24890,2,290,16
24890,2,275,16
24890,3,415,16
24890,3,360,20
24890,3,215,25
24890,3,290,20
24890,3,275,20
24900,1,415,10
24900,1,360,10
24900,1,215,16
24900,1,290,12
24900,1,275,12
24900,2,415,16
24900,2,360,16
24900,2,215,20
24900,2,290,16
24900,2,275,16
24900,3,415,16
24900,3,360,20
24900,3,215,25
24900,3,290,20
24900,3,275,20
24910,1,415,10
24910,1,360,10
24910,1,215,16
24910,1,290,12
24910,1,275,12
24910,2,415,16
24910,2,360,16
24910,2,215,20
24910,2,290,16
24910,2,275,16
24910,3,415,16
24910,3,360,20
24910,3,215,25
24910,3,290,20
24910,3,275,20
24920,1,415,10
24920,1,360,10
24920,1,215,16
24920,1,290,12
24920,1,275,12
24920,2,415,16
24920,2,360,16
24920,2,215,20
24920,2,290,16
24920,2,275,16
24920,3,415,16
24920,3,360,20
24920,3,215,25
24920,3,290,20
24920,3,275,20
24930,1,415,10
24930,1,360,10
24930,1,215,16
24930,1,290,12
24930,1,275,12
24930,2,415,16
24930,2,360,16
24930,2,215,20
24930,2,290,16
24930,2,275,16
24930,3,415,16
24930,3,360,20
24930,3,215,25
24930,3,290,20
24930,3,275,20
24940,1,415,10
24940,1,360,10
24940,1,215,16
24940,1,290,12
24940,1,275,12
24940,2,415,16
24940,2,360,16
24940,2,215,20
24940,2,290,16
24940,2,275,16
24940,3,415,16
24940,3,360,20
24940,3,215,25
24940,3,290,20
24940,3,275,20
24950,1,415,10
24950,1,360,10
24950,1,215,16
24950,1,290,12
24950,1,275,12
24950,2,415,16
24950,2,360,16
24950,2,215,20
24950,2,290,16
24950,2,275,16
24950,3,415,16
24950,3,360,20
24950,3,215,25
24950,3,290,20
24950,3,275,20
24960,1,415,10
24960,1,360,10
24960,1,215,16
24960,1,290,12
24960,1,275,12
24960,2,415,16
24960,2,360,16
24960,2,215,20
24960,2,290,16
24960,2,275,16
24960,3,415,16
24960,3,360,20
24960,3,215,25
24960,3,290,20
24960,3,275,20
24970,1,415,10
24970,1,360,10
24970,1,215,16
24970,1,290,12
24970,1,275,12
24970,2,415,16
24970,2,360,16
24970,2,215,20
24970,2,290,16
24970,2,275,16
24970,3,415,16
24970,3,360,20
24970,3,215,25
24970,3,290,20
24970,3,275,20
24980,1,415,10
24980,1,360,10
24980,1,215,16
24980,1,290,12
24980,1,275,12
24980,2,415,16
24980,2,360,16
24980,2,215,20
24980,2,290,16
24980,2,275,16
24980,3,415,16
24980,3,360,20
24980,3,215,25
24980,3,290,20
24980,3,275,20
24990,1,415,10
24990,1,360,10
24990,1,215,16
24990,1,290,12
24990,1,275,12
24990,2,415,16
24990,2,360,16
24990,2,215,20
24990,2,290,16
24990,2,275,16
24990,3,415,16
24990,3,360,20
24990,3,215,25
24990,3,290,20
24990,3,275,20
25000,1,415,10
25000,1,360,10
25000,1,215,16
25000,1,290,12
25000,1,275,12
25000,2,415,16
25000,2,360,16
25000,2,215,20
25000,2,290,16
25000,2,275,16
25000,3,415,16
25000,3,360,20
25000,3,215,25
25000,3,290,20
25000,3,275,20
25010,1,415,10
25010,1,360,10
25010,1,215,16
25010,1,290,12
25010,1,275,12
25010,2,415,16
25010,2,360,16
25010,2,215,20
25010,2,290,16
25010,2,275,16
25010,3,415,16
25010,3,360,20
25010,3,215,25
25010,3,290,20
25010,3,275,20
25020,1,415,10
25020,1,360,10
25020,1,215,16
25020,1,290,12
25020,1,275,12
25020,2,415,16
25020,2,360,16
25020,2,215,20
25020,2,290,16
25020,2,275,16
25020,3,415,16
25020,3,360,20
25020,3,215,25
25020,3,290,20
25020,3,275,20
25030,1,415,10
25030,1,360,10
25030,1,215,16
25030,1,290,12
25030,1,275,12
25030,2,415,16
25030,2,360,16
25030,2,215,20
25030,2,290,16
25030,2,275,16
25030,3,415,16
25030,3,360,20
25030,3,215,25
25030,3,290,20
25030,3,275,20
25040,1,415,10
25040,1,360,10
25040,1,215,16
25040,1,290,12
25040,1,275,12
25040,2,415,16
25040,2,360,16
25040,2,215,20
25040,2,290,16
25040,2,275,16
25040,3,415,16
25040,3,360,20
25040,3,215,25
25040,3,290,20
25040,3,275,20
25050,1,415,10
25050,1,360,10
25050,1,215,16
25050,1,290,12
25050,1,275,12
25050,2,415,16
25050,2,360,16
25050,2,215,20
25050,2,290,16
25050,2,275,16
25050,3,415,16
25050,3,360,20
25050,3,215,25
25050,3,290,20
25050,3,275,20
25060,1,415,10
25060,1,360,10
25060,1,215,16
25060,1,290,12
25060,1,275,12
25060,2,415,16
25060,2,360,16
25060,2,215,20
25060,2,290,16
25060,2,275,16
25060,3,415,16
25060,3,360,20
25060,3,215,25
25060,3,290,20
25060,3,275,20
25070,1,415,10
25070,1,360,10
25070,1,215,16
25070,1,290,12
25070,1,275,12
25070,2,415,16
25070,2,360,16
25070,2,215,20
25070,2,290,16
25070,2,275,16
25070,3,415,16
25070,3,360,20
25070,3,215,25
25070,3,290,20
25070,3,275,20
25080,1,415,10
25080,1,360,10
25080,1,215,16
25080,1,290,12
25080,1,275,12
25080,2,415,16
25080,2,360,16
25080,2,215,20
25080,2,290,16
25080,2,275,16
25080,3,415,16
25080,3,360,20
25080,3,215,25
25080,3,290,20
25080,3,275,20
25090,1,415,10
25090,1,360,10
25090,1,215,16
25090,1,290,12
25090,1,275,12
25090,2,415,16
25090,2,360,16
25090,2,215,20
25090,2,290,16
25090,2,275,16
25090,3,415,16
25090,3,360,20
