F,FoS,Sy,d
26330,2,450,None
26330,2,600,None
26330,2,650,None
26330,2,940,12
26330,2,1100,12
26330,3,450,None
26330,3,600,None
26330,3,650,None
26330,3,940,None
26330,3,1100,None
26340,0.1,450,4
26340,0.1,600,3.5
26340,0.1,650,3
26340,0.1,940,2.5
26340,0.1,1100,2.5
26340,0.5,450,8
26340,0.5,600,8
26340,0.5,650,8
26340,0.5,940,6
26340,0.5,1100,6
26340,0.9,450,12
26340,0.9,600,10
26340,0.9,650,10
26340,0.9,940,8
26340,0.9,1100,8
26340,1,450,None
26340,1,600,12
26340,1,650,12
26340,1,940,10
26340,1,1100,8
26340,2,450,None
26340,2,600,None
26340,2,650,None
26340,2,940,12
26340,2,1100,12
26340,3,450,None
26340,3,600,None
26340,3,650,None
26340,3,940,None
26340,3,1100,None
26350,0.1,450,4
26350,0.1,600,3.5
26350,0.1,650,3
26350,0.1,940,2.5
26350,0.1,1100,2.5
26350,0.5,450,8
26350,0.5,600,8
26350,0.5,650,8
26350,0.5,940,6
26350,0.5,1100,6
26350,0.9,450,12
26350,0.9,600,10
26350,0.9,650,10
26350,0.9,940,8
26350,0.9,1100,8
26350,1,450,None
26350,1,600,12
26350,1,650,12
26350,1,940,10
26350,1,1100,8
26350,2,450,None
26350,2,600,None
26350,2,650,None
26350,2,940,12
26350,2,1100,12
26350,3,450,None
26350,3,600,None
26350,3,650,None
26350,3,940,None
26350,3,1100,None
26360,0.1,450,4
26360,0.1,600,3.5
26360,0.1,650,3
26360,0.1,940,2.5
26360,0.1,1100,2.5
26360,0.5,450,8
26360,0.5,600,8
26360,0.5,650,8
26360,0.5,940,6
26360,0.5,1100,6
26360,0.9,450,12
26360,0.9,600,10
26360,0.9,650,10
26360,0.9,940,8
26360,0.9,1100,8
26360,1,450,None
26360,1,600,12
26360,1,650,12
26360,1,940,10
26360,1,1100,8
26360,2,450,None
26360,2,600,None
26360,2,650,None
26360,2,940,12
26360,2,1100,12
26360,3,450,None
26360,3,600,None
26360,3,650,None
26360,3,940,None
26360,3,1100,None
26370,0.1,450,4
26370,0.1,600,3.5
26370,0.1,650,3
26370,0.1,940,2.5
26370,0.1,1100,2.5
26370,0.5,450,8
26370,0.5,600,8
26370,0.5,650,8
26370,0.5,940,6
26370,0.5,1100,6
26370,0.9,450,12
26370,0.9,600,10
26370,0.9,650,10
26370,0.9,940,8
26370,0.9,1100,8
26370,1,450,None
26370,1,600,12
26370,1,650,12
26370,1,940,10
26370,1,1100,8
26370,2,450,None
26370,2,600,None
26370,2,650,None
26370,2,940,12
26370,2,1100,12
26370,3,450,None
26370,3,600,None
26370,3,650,None
26370,3,940,None
26370,3,1100,None
26380,0.1,450,4
26380,0.1,600,3.5
26380,0.1,650,3
26380,0.1,940,2.5
26380,0.1,1100,2.5
26380,0.5,450,8
26380,0.5,600,8
26380,0.5,650,8
26380,0.5,940,6
26380,0.5,1100,6
26380,0.9,450,12
26380,0.9,600,10
26380,0.9,650,10
26380,0.9,940,8
26380,0.9,1100,8
26380,1,450,None
26380,1,600,12
26380,1,650,12
26380,1,940,10
26380,1,1100,8
26380,2,450,None
26380,2,600,None
26380,2,650,None
26380,2,940,12
26380,2,1100,12
26380,3,450,None
26380,3,600,None
26380,3,650,None
26380,3,940,None
26380,3,1100,None
26390,0.1,450,4
26390,0.1,600,3.5
26390,0.1,650,3
26390,0.1,940,2.5
26390,0.1,1100,2.5
26390,0.5,450,8
26390,0.5,600,8
26390,0.5,650,8
26390,0.5,940,6
26390,0.5,1100,6
26390,0.9,450,12
26390,0.9,600,10
26390,0.9,650,10
26390,0.9,940,8
26390,0.9,1100,8
26390,1,450,None
26390,1,600,12
26390,1,650,12
26390,1,940,10
26390,1,1100,8
26390,2,450,None
26390,2,600,None
26390,2,650,None
26390,2,940,12
26390,2,1100,12
26390,3,450,None
26390,3,600,None
26390,3,650,None
26390,3,940,None
26390,3,1100,None
26400,0.1,450,4
26400,0.1,600,3.5
26400,0.1,650,3
26400,0.1,940,2.5
26400,0.1,1100,2.5
26400,0.5,450,8
26400,0.5,600,8
26400,0.5,650,8
26400,0.5,940,6
26400,0.5,1100,6
26400,0.9,450,12
26400,0.9,600,10
26400,0.9,650,10
26400,0.9,940,8
26400,0.9,1100,8
26400,1,450,None
26400,1,600,12
26400,1,650,12
26400,1,940,10
26400,1,1100,8
26400,2,450,None
26400,2,600,None
26400,2,650,None
26400,2,940,12
26400,2,1100,12
26400,3,450,None
26400,3,600,None
26400,3,650,None
26400,3,940,None
26400,3,1100,None
26410,0.1,450,4
26410,0.1,600,3.5
26410,0.1,650,3
26410,0.1,940,2.5
26410,0.1,1100,2.5
26410,0.5,450,8
26410,0.5,600,8
26410,0.5,650,8
26410,0.5,940,6
26410,0.5,1100,6
26410,0.9,450,12
26410,0.9,600,10
26410,0.9,650,10
26410,0.9,940,8
26410,0.9,1100,8
26410,1,450,None
26410,1,600,12
26410,1,650,12
26410,1,940,10
26410,1,1100,8
26410,2,450,None
26410,2,600,None
26410,2,650,None
26410,2,940,12
26410,2,1100,12
26410,3,450,None
26410,3,600,None
26410,3,650,None
26410,3,940,None
26410,3,1100,None
26420,0.1,450,4
26420,0.1,600,3.5
26420,0.1,650,3
26420,0.1,940,2.5
26420,0.1,1100,2.5
26420,0.5,450,8
26420,0.5,600,8
26420,0.5,650,8
26420,0.5,940,6
26420,0.5,1100,6
26420,0.9,450,12
26420,0.9,600,10
26420,0.9,650,10
26420,0.9,940,8
26420,0.9,1100,8
26420,1,450,None
26420,1,600,12
26420,1,650,12
26420,1,940,10
26420,1,1100,8
26420,2,450,None
26420,2,600,None
26420,2,650,None
26420,2,940,12
26420,2,1100,12
26420,3,450,None
26420,3,600,None
26420,3,650,None
26420,3,940,None
26420,3,1100,None
26430,0.1,450,4
26430,0.1,600,3.5
26430,0.1,650,3
26430,0.1,940,2.5
26430,0.1,1100,2.5
26430,0.5,450,8
26430,0.5,600,8
26430,0.5,650,8
26430,0.5,940,6
26430,0.5,1100,6
26430,0.9,450,12
26430,0.9,600,10
26430,0.9,650,10
26430,0.9,940,8
26430,0.9,1100,8
26430,1,450,None
26430,1,600,12
26430,1,650,12
26430,1,940,10
26430,1,1100,8
26430,2,450,None
26430,2,600,None
26430,2,650,None
26430,2,940,12
26430,2,1100,12
26430,3,450,None
26430,3,600,None
26430,3,650,None
26430,3,940,None
26430,3,1100,None
26440,0.1,450,4
26440,0.1,600,3.5
26440,0.1,650,3
26440,0.1,940,2.5
26440,0.1,1100,2.5
26440,0.5,450,8
26440,0.5,600,8
26440,0.5,650,8
26440,0.5,940,6
26440,0.5,1100,6
26440,0.9,450,12
26440,0.9,600,10
26440,0.9,650,10
26440,0.9,940,8
26440,0.9,1100,8
26440,1,450,None
26440,1,600,12
26440,1,650,12
26440,1,940,10
26440,1,1100,8
26440,2,450,None
26440,2,600,None
26440,2,650,None
26440,2,940,12
26440,2,1100,12
26440,3,450,None
26440,3,600,None
26440,3,650,None
26440,3,940,None
26440,3,1100,None
26450,0.1,450,4
26450,0.1,600,3.5
26450,0.1,650,3
26450,0.1,940,2.5
26450,0.1,1100,2.5
26450,0.5,450,8
26450,0.5,600,8
26450,0.5,650,8
26450,0.5,940,6
26450,0.5,1100,6
26450,0.9,450,12
26450,0.9,600,10
26450,0.9,650,10
26450,0.9,940,8
26450,0.9,1100,8
26450,1,450,None
26450,1,600,12
26450,1,650,12
26450,1,940,10
26450,1,1100,8
26450,2,450,None
26450,2,600,None
26450,2,650,None
26450,2,940,12
26450,2,1100,12
26450,3,450,None
26450,3,600,None
26450,3,650,None
26450,3,940,None
26450,3,1100,None
26460,0.1,450,4
26460,0.1,600,3.5
26460,0.1,650,3
26460,0.1,940,2.5
26460,0.1,1100,2.5
26460,0.5,450,8
26460,0.5,600,8
26460,0.5,650,8
26460,0.5,940,6
26460,0.5,1100,6
26460,0.9,450,12
26460,0.9,600,10
26460,0.9,650,10
26460,0.9,940,8
26460,0.9,1100,8
26460,1,450,None
26460,1,600,12
26460,1,650,12
26460,1,940,10
26460,1,1100,8
26460,2,450,None
26460,2,600,None
26460,2,650,None
26460,2,940,12
26460,2,1100,12
26460,3,450,None
26460,3,600,None
26460,3,650,None
26460,3,940,None
26460,3,1100,None
26470,0.1,450,4
26470,0.1,600,3.5
26470,0.1,650,3
26470,0.1,940,2.5
26470,0.1,1100,2.5
26470,0.5,450,8
26470,0.5,600,8
26470,0.5,650,8
26470,0.5,940,6
26470,0.5,1100,6
26470,0.9,450,12
26470,0.9,600,10
26470,0.9,650,10
26470,0.9,940,8
26470,0.9,1100,8
26470,1,450,None
26470,1,600,12
26470,1,650,12
26470,1,940,10
26470,1,1100,8
26470,2,450,None
26470,2,600,None
26470,2,650,None
26470,2,940,12
26470,2,1100,12
26470,3,450,None
26470,3,600,None
26470,3,650,None
26470,3,940,None
26470,3,1100,None
26480,0.1,450,4
26480,0.1,600,3.5
26480,0.1,650,3
26480,0.1,940,2.5
26480,0.1,1100,2.5
26480,0.5,450,8
26480,0.5,600,8
26480,0.5,650,8
26480,0.5,940,6
26480,0.5,1100,6
26480,0.9,450,12
26480,0.9,600,10
26480,0.9,650,10
26480,0.9,940,8
26480,0.9,1100,8
26480,1,450,None
26480,1,600,12
26480,1,650,12
26480,1,940,10
26480,1,1100,8
26480,2,450,None
26480,2,600,None
26480,2,650,None
26480,2,940,12
26480,2,1100,12
26480,3,450,None
26480,3,600,None
26480,3,650,None
26480,3,940,None
26480,3,1100,None
26490,0.1,450,4
26490,0.1,600,3.5
26490,0.1,650,3
26490,0.1,940,2.5
26490,0.1,1100,2.5
26490,0.5,450,8
26490,0.5,600,8
26490,0.5,650,8
26490,0.5,940,6
26490,0.5,1100,6
26490,0.9,450,12
26490,0.9,600,10
26490,0.9,650,10
26490,0.9,940,8
26490,0.9,1100,8
26490,1,450,None
26490,1,600,12
26490,1,650,12
26490,1,940,10
26490,1,1100,8
26490,2,450,None
26490,2,600,None
26490,2,650,None
26490,2,940,12
26490,2,1100,12
26490,3,450,None
26490,3,600,None
26490,3,650,None
26490,3,940,None
26490,3,1100,None
26500,0.1,450,4
26500,0.1,600,3.5
26500,0.1,650,3
26500,0.1,940,2.5
26500,0.1,1100,2.5
26500,0.5,450,8
26500,0.5,600,8
26500,0.5,650,8
26500,0.5,940,6
26500,0.5,1100,6
26500,0.9,450,12
26500,0.9,600,10
26500,0.9,650,10
26500,0.9,940,8
26500,0.9,1100,8
26500,1,450,None
26500,1,600,12
26500,1,650,12
26500,1,940,10
26500,1,1100,8
26500,2,450,None
26500,2,600,None
26500,2,650,None
26500,2,940,12
26500,2,1100,12
26500,3,450,None
26500,3,600,None
26500,3,650,None
26500,3,940,None
26500,3,1100,None
26510,0.1,450,4
26510,0.1,600,3.5
26510,0.1,650,3
26510,0.1,940,2.5
26510,0.1,1100,2.5
26510,0.5,450,8
26510,0.5,600,8
26510,0.5,650,8
26510,0.5,940,6
26510,0.5,1100,6
26510,0.9,450,12
26510,0.9,600,10
26510,0.9,650,10
26510,0.9,940,8
26510,0.9,1100,8
26510,1,450,None
26510,1,600,12
26510,1,650,12
26510,1,940,10
26510,1,1100,8
26510,2,450,None
26510,2,600,None
26510,2,650,None
26510,2,940,12
26510,2,1100,12
26510,3,450,None
26510,3,600,None
26510,3,650,None
26510,3,940,None
26510,3,1100,None
26520,0.1,450,4
26520,0.1,600,3.5
26520,0.1,650,3
26520,0.1,940,2.5
26520,0.1,1100,2.5
26520,0.5,450,8
26520,0.5,600,8
26520,0.5,650,8
26520,0.5,940,6
26520,0.5,1100,6
26520,0.9,450,12
26520,0.9,600,10
26520,0.9,650,10
26520,0.9,940,8
26520,0.9,1100,8
26520,1,450,None
26520,1,600,12
26520,1,650,12
26520,1,940,10
26520,1,1100,8
26520,2,450,None
26520,2,600,None
26520,2,650,None
26520,2,940,12
26520,2,1100,12
26520,3,450,None
26520,3,600,None
26520,3,650,None
26520,3,940,None
26520,3,1100,None
26530,0.1,450,4
26530,0.1,600,3.5
26530,0.1,650,3
26530,0.1,940,2.5
26530,0.1,1100,2.5
26530,0.5,450,8
26530,0.5,600,8
26530,0.5,650,8
26530,0.5,940,6
26530,0.5,1100,6
26530,0.9,450,12
26530,0.9,600,10
26530,0.9,650,10
26530,0.9,940,8
26530,0.9,1100,8
26530,1,450,None
26530,1,600,12
26530,1,650,12
26530,1,940,10
26530,1,1100,8
26530,2,450,None
26530,2,600,None
26530,2,650,None
26530,2,940,12
26530,2,1100,12
26530,3,450,None
26530,3,600,None
26530,3,650,None
26530,3,940,None
26530,3,1100,None
26540,0.1,450,4
26540,0.1,600,3.5
26540,0.1,650,3
26540,0.1,940,2.5
26540,0.1,1100,2.5
26540,0.5,450,8
26540,0.5,600,8
26540,0.5,650,8
26540,0.5,940,6
26540,0.5,1100,6
26540,0.9,450,12
26540,0.9,600,10
26540,0.9,650,10
26540,0.9,940,8
26540,0.9,1100,8
26540,1,450,None
26540,1,600,12
26540,1,650,12
26540,1,940,10
26540,1,1100,8
26540,2,450,None
26540,2,600,None
26540,2,650,None
26540,2,940,12
26540,2,1100,12
26540,3,450,None
26540,3,600,None
26540,3,650,None
26540,3,940,None
26540,3,1100,None
26550,0.1,450,4
26550,0.1,600,3.5
26550,0.1,650,3
26550,0.1,940,2.5
26550,0.1,1100,2.5
26550,0.5,450,8
26550,0.5,600,8
26550,0.5,650,8
26550,0.5,940,6
26550,0.5,1100,6
26550,0.9,450,12
26550,0.9,600,10
26550,0.9,650,10
26550,0.9,940,8
26550,0.9,1100,8
26550,1,450,None
26550,1,600,12
26550,1,650,12
26550,1,940,10
26550,1,1100,8
26550,2,450,None
26550,2,600,None
26550,2,650,None
26550,2,940,12
26550,2,1100,12
26550,3,450,None
26550,3,600,None
26550,3,650,None
26550,3,940,None
26550,3,1100,None
26560,0.1,450,4
26560,0.1,600,3.5
26560,0.1,650,3
26560,0.1,940,2.5
26560,0.1,1100,2.5
26560,0.5,450,8
26560,0.5,600,8
26560,0.5,650,8
26560,0.5,940,6
26560,0.5,1100,6
26560,0.9,450,12
26560,0.9,600,10
26560,0.9,650,10
26560,0.9,940,8
26560,0.9,1100,8
26560,1,450,None
26560,1,600,12
26560,1,650,12
26560,1,940,10
26560,1,1100,8
26560,2,450,None
26560,2,600,None
26560,2,650,None
26560,2,940,12
26560,2,1100,12
26560,3,450,None
26560,3,600,None
26560,3,650,None
26560,3,940,None
26560,3,1100,None
26570,0.1,450,4
26570,0.1,600,3.5
26570,0.1,650,3
26570,0.1,940,2.5
26570,0.1,1100,2.5
26570,0.5,450,8
26570,0.5,600,8
26570,0.5,650,8
26570,0.5,940,6
26570,0.5,1100,6
26570,0.9,450,12
26570,0.9,600,10
26570,0.9,650,10
26570,0.9,940,8
26570,0.9,1100,8
26570,1,450,None
26570,1,600,12
26570,1,650,12
26570,1,940,10
26570,1,1100,8
26570,2,450,None
26570,2,600,None
26570,2,650,None
26570,2,940,12
26570,2,1100,12
26570,3,450,None
26570,3,600,None
26570,3,650,None
26570,3,940,None
26570,3,1100,None
26580,0.1,450,4
26580,0.1,600,3.5
26580,0.1,650,3
26580,0.1,940,2.5
26580,0.1,1100,2.5
26580,0.5,450,8
26580,0.5,600,8
26580,0.5,650,8
26580,0.5,940,6
26580,0.5,1100,6
26580,0.9,450,12
26580,0.9,600,10
26580,0.9,650,10
26580,0.9,940,8
26580,0.9,1100,8
26580,1,450,None
26580,1,600,12
26580,1,650,12
26580,1,940,10
26580,1,1100,8
26580,2,450,None
26580,2,600,None
26580,2,650,None
26580,2,940,None
26580,2,1100,12
26580,3,450,None
26580,3,600,None
26580,3,650,None
26580,3,940,None
26580,3,1100,None
26590,0.1,450,4
26590,0.1,600,3.5
26590,0.1,650,3
26590,0.1,940,2.5
26590,0.1,1100,2.5
26590,0.5,450,8
26590,0.5,600,8
26590,0.5,650,8
26590,0.5,940,6
26590,0.5,1100,6
26590,0.9,450,12
26590,0.9,600,10
26590,0.9,650,10
26590,0.9,940,8
26590,0.9,1100,8
26590,1,450,None
26590,1,600,12
26590,1,650,12
26590,1,940,10
26590,1,1100,8
26590,2,450,None
26590,2,600,None
26590,2,650,None
26590,2,940,None
26590,2,1100,12
26590,3,450,None
26590,3,600,None
26590,3,650,None
26590,3,940,None
26590,3,1100,None
26600,0.1,450,4
26600,0.1,600,3.5
26600,0.1,650,3
26600,0.1,940,2.5
26600,0.1,1100,2.5
26600,0.5,450,8
26600,0.5,600,8
26600,0.5,650,8
26600,0.5,940,6
26600,0.5,1100,6
26600,0.9,450,12
26600,0.9,600,10
26600,0.9,650,10
26600,0.9,940,8
26600,0.9,1100,8
26600,1,450,None
26600,1,600,12
26600,1,650,12
26600,1,940,10
26600,1,1100,8
26600,2,450,None
26600,2,600,None
26600,2,650,None
26600,2,940,None
26600,2,1100,12
26600,3,450,None
26600,3,600,None
26600,3,650,None
26600,3,940,None
26600,3,1100,None
26610,0.1,450,4
26610,0.1,600,3.5
26610,0.1,650,3
26610,0.1,940,2.5
26610,0.1,1100,2.5
26610,0.5,450,8
26610,0.5,600,8
26610,0.5,650,8
26610,0.5,940,6
26610,0.5,1100,6
26610,0.9,450,12
26610,0.9,600,10
26610,0.9,650,10
26610,0.9,940,8
26610,0.9,1100,8
26610,1,450,None
26610,1,600,12
26610,1,650,12
26610,1,940,10
26610,1,1100,8
26610,2,450,None
26610,2,600,None
26610,2,650,None
26610,2,940,None
26610,2,1100,12
26610,3,450,None
26610,3,600,None
26610,3,650,None
26610,3,940,None
26610,3,1100,None
26620,0.1,450,4
26620,0.1,600,3.5
26620,0.1,650,3
26620,0.1,940,2.5
26620,0.1,1100,2.5
26620,0.5,450,8
26620,0.5,600,8
26620,0.5,650,8
26620,0.5,940,6
26620,0.5,1100,6
26620,0.9,450,12
26620,0.9,600,10
26620,0.9,650,10
26620,0.9,940,8
26620,0.9,1100,8
26620,1,450,None
26620,1,600,12
26620,1,650,12
26620,1,940,10
26620,1,1100,8
26620,2,450,None
26620,2,600,None
26620,2,650,None
26620,2,940,None
26620,2,1100,12
26620,3,450,None
26620,3,600,None
26620,3,650,None
26620,3,940,None
26620,3,1100,None
26630,0.1,450,4
26630,0.1,600,3.5
26630,0.1,650,3
26630,0.1,940,2.5
26630,0.1,1100,2.5
26630,0.5,450,8
26630,0.5,600,8
26630,0.5,650,8
26630,0.5,940,6
26630,0.5,1100,6
26630,0.9,450,12
26630,0.9,600,10
26630,0.9,650,10
26630,0.9,940,8
26630,0.9,1100,8
26630,1,450,None
26630,1,600,12
26630,1,650,12
26630,1,940,10
26630,1,1100,8
26630,2,450,None
26630,2,600,None
26630,2,650,None
26630,2,940,None
26630,2,1100,12
26630,3,450,None
26630,3,600,None
26630,3,650,None
26630,3,940,None
26630,3,1100,None
26640,0.1,450,4
26640,0.1,600,3.5
26640,0.1,650,3
26640,0.1,940,2.5
26640,0.1,1100,2.5
26640,0.5,450,8
26640,0.5,600,8
26640,0.5,650,8
26640,0.5,940,6
26640,0.5,1100,6
26640,0.9,450,12
26640,0.9,600,10
26640,0.9,650,10
26640,0.9,940,8
26640,0.9,1100,8
26640,1,450,None
26640,1,600,12
26640,1,650,12
26640,1,940,10
26640,1,1100,8
26640,2,450,None
26640,2,600,None
26640,2,650,None
26640,2,940,None
26640,2,1100,12
26640,3,450,None
26640,3,600,None
26640,3,650,None
26640,3,940,None
26640,3,1100,None
26650,0.1,450,4
26650,0.1,600,3.5
26650,0.1,650,3
26650,0.1,940,2.5
26650,0.1,1100,2.5
26650,0.5,450,8
26650,0.5,600,8
26650,0.5,650,8
26650,0.5,940,6
26650,0.5,1100,6
26650,0.9,450,12
26650,0.9,600,10
26650,0.9,650,10
26650,0.9,940,8
26650,0.9,1100,8
26650,1,450,None
26650,1,600,12
26650,1,650,12
26650,1,940,10
26650,1,1100,8
26650,2,450,None
26650,2,600,None
26650,2,650,None
26650,2,940,None
26650,2,1100,12
26650,3,450,None
26650,3,600,None
26650,3,650,None
26650,3,940,None
26650,3,1100,None
26660,0.1,450,4
26660,0.1,600,3.5
26660,0.1,650,3
26660,0.1,940,2.5
26660,0.1,1100,2.5
26660,0.5,450,8
26660,0.5,600,8
26660,0.5,650,8
26660,0.5,940,6
26660,0.5,1100,6
26660,0.9,450,12
26660,0.9,600,10
26660,0.9,650,10
26660,0.9,940,8
26660,0.9,1100,8
26660,1,450,None
26660,1,600,12
26660,1,650,12
26660,1,940,10
26660,1,1100,8
26660,2,450,None
26660,2,600,None
26660,2,650,None
26660,2,940,None
26660,2,1100,12
26660,3,450,None
26660,3,600,None
26660,3,650,None
26660,3,940,None
26660,3,1100,None
26670,0.1,450,4
26670,0.1,600,3.5
26670,0.1,650,3
26670,0.1,940,2.5
26670,0.1,1100,2.5
26670,0.5,450,8
26670,0.5,600,8
26670,0.5,650,8
26670,0.5,940,6
26670,0.5,1100,6
26670,0.9,450,12
26670,0.9,600,10
26670,0.9,650,10
26670,0.9,940,8
26670,0.9,1100,8
26670,1,450,None
26670,1,600,12
26670,1,650,12
26670,1,940,10
26670,1,1100,8
26670,2,450,None
26670,2,600,None
26670,2,650,None
26670,2,940,None
26670,2,1100,12
26670,3,450,None
26670,3,600,None
26670,3,650,None
26670,3,940,None
26670,3,1100,None
26680,0.1,450,4
26680,0.1,600,3.5
26680,0.1,650,3
26680,0.1,940,2.5
26680,0.1,1100,2.5
26680,0.5,450,8
26680,0.5,600,8
26680,0.5,650,8
26680,0.5,940,6
26680,0.5,1100,6
26680,0.9,450,12
26680,0.9,600,10
26680,0.9,650,10
26680,0.9,940,8
26680,0.9,1100,8
26680,1,450,None
26680,1,600,12
26680,1,650,12
26680,1,940,10
26680,1,1100,8
26680,2,450,None
26680,2,600,None
26680,2,650,None
26680,2,940,None
26680,2,1100,12
26680,3,450,None
26680,3,600,None
26680,3,650,None
26680,3,940,None
26680,3,1100,None
26690,0.1,450,4
26690,0.1,600,3.5
26690,0.1,650,3
26690,0.1,940,2.5
26690,0.1,1100,2.5
26690,0.5,450,8
26690,0.5,600,8
26690,0.5,650,8
26690,0.5,940,6
26690,0.5,1100,6
26690,0.9,450,12
26690,0.9,600,10
26690,0.9,650,10
26690,0.9,940,8
26690,0.9,1100,8
26690,1,450,None
26690,1,600,12
26690,1,650,12
26690,1,940,10
26690,1,1100,8
26690,2,450,None
26690,2,600,None
26690,2,650,None
26690,2,940,None
26690,2,1100,12
26690,3,450,None
26690,3,600,None
26690,3,650,None
26690,3,940,None
26690,3,1100,None
26700,0.1,450,4
26700,0.1,600,3.5
26700,0.1,650,3
26700,0.1,940,2.5
26700,0.1,1100,2.5
26700,0.5,450,8
26700,0.5,600,8
26700,0.5,650,8
26700,0.5,940,6
26700,0.5,1100,6
26700,0.9,450,12
26700,0.9,600,10
26700,0.9,650,10
26700,0.9,940,8
26700,0.9,1100,8
26700,1,450,None
26700,1,600,12
26700,1,650,12
26700,1,940,10
26700,1,1100,8
26700,2,450,None
26700,2,600,None
26700,2,650,None
26700,2,940,None
26700,2,1100,12
26700,3,450,None
26700,3,600,None
26700,3,650,None
26700,3,940,None
26700,3,1100,None
26710,0.1,450,4
26710,0.1,600,3.5
26710,0.1,650,3
26710,0.1,940,2.5
26710,0.1,1100,2.5
26710,0.5,450,8
26710,0.5,600,8
26710,0.5,650,8
26710,0.5,940,6
26710,0.5,1100,6
26710,0.9,450,12
26710,0.9,600,10
26710,0.9,650,10
26710,0.9,940,8
26710,0.9,1100,8
26710,1,450,None
26710,1,600,12
26710,1,650,12
26710,1,940,10
26710,1,1100,8
26710,2,450,None
26710,2,600,None
26710,2,650,None
26710,2,940,None
26710,2,1100,12
26710,3,450,None
26710,3,600,None
26710,3,650,None
26710,3,940,None
26710,3,1100,None
26720,0.1,450,4
26720,0.1,600,3.5
26720,0.1,650,3
26720,0.1,940,2.5
26720,0.1,1100,2.5
26720,0.5,450,8
26720,0.5,600,8
26720,0.5,650,8
26720,0.5,940,6
26720,0.5,1100,6
26720,0.9,450,12
26720,0.9,600,10
26720,0.9,650,10
26720,0.9,940,8
26720,0.9,1100,8
26720,1,450,None
26720,1,600,12
26720,1,650,12
26720,1,940,10
26720,1,1100,8
26720,2,450,None
26720,2,600,None
26720,2,650,None
26720,2,940,None
26720,2,1100,12
26720,3,450,None
26720,3,600,None
26720,3,650,None
26720,3,940,None
26720,3,1100,None
26730,0.1,450,4
26730,0.1,600,3.5
26730,0.1,650,3
26730,0.1,940,2.5
26730,0.1,1100,2.5
26730,0.5,450,8
26730,0.5,600,8
26730,0.5,650,8
26730,0.5,940,6
26730,0.5,1100,6
26730,0.9,450,12
26730,0.9,600,10
26730,0.9,650,10
26730,0.9,940,8
26730,0.9,1100,8
26730,1,450,None
26730,1,600,12
26730,1,650,12
26730,1,940,10
26730,1,1100,8
26730,2,450,None
26730,2,600,None
26730,2,650,None
26730,2,940,None
26730,2,1100,12
26730,3,450,None
26730,3,600,None
26730,3,650,None
26730,3,940,None
26730,3,1100,None
26740,0.1,450,4
26740,0.1,600,3.5
26740,0.1,650,3
26740,0.1,940,2.5
26740,0.1,1100,2.5
26740,0.5,450,8
26740,0.5,600,8
26740,0.5,650,8
26740,0.5,940,6
26740,0.5,1100,6
26740,0.9,450,12
26740,0.9,600,10
26740,0.9,650,10
26740,0.9,940,8
26740,0.9,1100,8
26740,1,450,None
26740,1,600,12
26740,1,650,12
26740,1,940,10
26740,1,1100,8
26740,2,450,None
26740,2,600,None
26740,2,650,None
26740,2,940,None
26740,2,1100,12
26740,3,450,None
26740,3,600,None
26740,3,650,None
26740,3,940,None
26740,3,1100,None
26750,0.1,450,4
26750,0.1,600,3.5
26750,0.1,650,3
26750,0.1,940,2.5
26750,0.1,1100,2.5
26750,0.5,450,8
26750,0.5,600,8
26750,0.5,650,8
26750,0.5,940,6
26750,0.5,1100,6
26750,0.9,450,12
26750,0.9,600,10
26750,0.9,650,10
26750,0.9,940,8
26750,0.9,1100,8
26750,1,450,None
26750,1,600,12
26750,1,650,12
26750,1,940,10
26750,1,1100,8
26750,2,450,None
26750,2,600,None
26750,2,650,None
26750,2,940,None
26750,2,1100,12
26750,3,450,None
26750,3,600,None
26750,3,650,None
26750,3,940,None
26750,3,1100,None
26760,0.1,450,4
26760,0.1,600,3.5
26760,0.1,650,3
26760,0.1,940,2.5
26760,0.1,1100,2.5
26760,0.5,450,8
26760,0.5,600,8
26760,0.5,650,8
26760,0.5,940,6
26760,0.5,1100,6
26760,0.9,450,12
26760,0.9,600,10
26760,0.9,650,10
26760,0.9,940,8
26760,0.9,1100,8
26760,1,450,None
26760,1,600,12
26760,1,650,12
26760,1,940,10
26760,1,1100,8
26760,2,450,None
26760,2,600,None
26760,2,650,None
26760,2,940,None
26760,2,1100,12
26760,3,450,None
26760,3,600,None
26760,3,650,None
26760,3,940,None
26760,3,1100,None
26770,0.1,450,4
26770,0.1,600,3.5
26770,0.1,650,3
26770,0.1,940,2.5
26770,0.1,1100,2.5
26770,0.5,450,8
26770,0.5,600,8
26770,0.5,650,8
26770,0.5,940,6
26770,0.5,1100,6
26770,0.9,450,12
26770,0.9,600,10
26770,0.9,650,10
26770,0.9,940,8
26770,0.9,1100,8
26770,1,450,None
26770,1,600,12
26770,1,650,12
26770,1,940,10
26770,1,1100,8
26770,2,450,None
26770,2,600,None
26770,2,650,None
26770,2,940,None
26770,2,1100,12
26770,3,450,None
26770,3,600,None
26770,3,650,None
26770,3,940,None
26770,3,1100,None
26780,0.1,450,4
26780,0.1,600,3.5
26780,0.1,650,3
26780,0.1,940,2.5
26780,0.1,1100,2.5
26780,0.5,450,8
26780,0.5,600,8
26780,0.5,650,8
26780,0.5,940,6
26780,0.5,1100,6
26780,0.9,450,12
26780,0.9,600,10
26780,0.9,650,10
26780,0.9,940,8
